State,ConstituentCode,AgeBlock,Gender,Marital status,activeDoner
AZ,Alumni ,31-40,Unknown,,0
MN,Alumni ,0-0,Male,,1
MN,Alumni ,41-50,Female,,0
,Friend ,0-0,Male,,1
IL,Friend ,0-0,Male,Married,0
OR,Friend ,0-0,Male,,1
IA,Friend ,0-0,Female,,1
IA,Alumni ,Over 80,Female,Widowed,1
MN,Alumni ,0-0,Female,,0
WI,Retired Faculty/Staff ,0-0,Male,Married,1
TX,Friend ,0-0,Male,,0
MN,Friend ,0-0,Female,,1
MN,Former Parent ,0-0,Unknown,Married,0
MN,Alumni ,21-30,Female,,0
GA,Friend ,0-0,Male,,0
MN,Friend ,0-0,Male,,0
WI,Attended Didn't Graduate ,0-0,Female,,0
WI,Attended Didn't Graduate ,0-0,Male,,0
WI,Alumni ,51-60,Female,,0
WI,Attended Didn't Graduate ,21-30,Unknown,,0
WI,Parent ,0-0,Male,Married,0
MN,Friend ,0-0,Female,,1
WI,Parent ,0-0,Unknown,Married,0
MN,Alumni ,41-50,Female,,0
WI,Friend ,0-0,Male,,1
WI,Alumni ,21-30,Female,,0
WI,Alumni ,0-0,Male,,0
,Alumni ,0-0,Unknown,,0
MN,Alumni ,21-30,Female,,0
MN,Alumni ,41-50,Female,Single,0
MN,Alumni ,41-50,Female,Single,0
WI,Parent ,0-0,Unknown,Married,0
WI,Alumni ,41-50,Male,Single,0
WI,Alumni ,31-40,Unknown,,0
WI,Alumni ,51-60,Unknown,,0
WI,Attended Didn't Graduate ,0-0,Male,,0
,Attended Didn't Graduate ,31-40,Unknown,,0
,Alumni ,0-0,Male,,0
WI,Alumni ,51-60,Female,Married,0
NY,Alumni ,41-50,Male,Married,0
,Attended Didn't Graduate ,0-0,Female,,0
WI,Alumni ,41-50,Female,Single,0
WI,Alumni ,Over 80,Male,Married,1
WI,Alumni ,0-0,Female,Married,1
TN,Alumni ,0-0,Female,,0
,Alumni ,0-0,Female,,0
NC,Alumni ,0-0,Male,,0
RI,Alumni ,0-0,Male,,0
MN,Alumni ,71-80,Male,Married,0
WI,Alumni ,0-0,Male,,0
WI,Alumni ,0-0,Female,,0
MN,Alumni ,41-50,Female,Single,0
WI,Alumni ,31-40,Female,Single,0
WI,Alumni ,0-0,Male,,1
WI,Alumni ,71-80,Male,Married,1
WI,Alumni ,31-40,Female,Single,1
WI,Alumni ,31-40,Female,,0
MO,Alumni ,31-40,Female,Single,0
WI,Alumni ,0-0,Male,,0
MN,Alumni ,51-60,Male,,0
,Students ,21-30,Female,,0
MN,Parent ,0-0,Male,Married,0
,Attended Didn't Graduate ,0-0,Male,,0
MN,Alumni ,41-50,Female,Single,0
WI,Alumni ,31-40,Female,Single,0
,Attended Didn't Graduate ,0-0,Female,,0
,Alumni ,0-0,Unknown,,0
WI,Alumni ,71-80,Female,Married,0
MN,Parent ,0-0,Male,,0
MN,Parent ,0-0,Unknown,,0
MN,Alumni ,21-30,Female,,1
MN,Alumni ,71-80,Male,,0
MN,Friend ,0-0,Male,,1
WI,Friend ,0-0,Female,,0
WI,Alumni ,41-50,Male,Single,0
WI,Parent ,0-0,Male,Married,0
,Attended Didn't Graduate ,21-30,Unknown,,0
WI,Business ,0-0,,,0
FL,Alumni ,31-40,Male,Married,1
FL,Alumni ,41-50,Female,Divorced,1
MN,Business ,0-0,,,1
WI,Alumni ,51-60,Male,Single,0
WI,Alumni ,0-0,Female,Married,0
WI,Alumni ,0-0,Female,Married,1
GA,Attended Didn't Graduate ,0-0,Unknown,,0
WI,Alumni ,71-80,Female,,0
MN,Friend ,0-0,Unknown,Married,1
WI,Alumni ,51-60,Male,,0
WI,Former Parent ,0-0,Male,,0
MN,Alumni ,21-30,Female,,0
MN,Friend ,0-0,Male,Married,1
MN,Parent ,0-0,Male,Married,1
WI,Alumni ,31-40,Male,,1
WI,Alumni ,41-50,Female,,0
,Attended Didn't Graduate ,31-40,Male,,0
WI,Alumni ,51-60,Female,,0
WI,Alumni ,0-0,Female,,1
IL,Friend ,0-0,Female,,0
MN,Friend ,0-0,Unknown,Married,1
WI,Alumni ,51-60,Female,Married,0
WI,Alumni ,51-60,Male,Married,0
MN,Alumni ,41-50,Female,Single,0
AZ,Former Parent ,0-0,Female,,0
MN,Alumni ,21-30,Female,Married,0
MN,Alumni ,41-50,Female,Single,0
,Attended Didn't Graduate ,0-0,Female,,0
WI,Business ,0-0,,,1
MN,Alumni ,21-30,Female,,0
MN,Parent ,0-0,Male,,0
MN,Parent ,0-0,Female,,0
WI,Alumni ,31-40,Female,,0
MN,Friend ,0-0,Female,Married,1
WI,Alumni ,0-0,Male,Married,0
TX,Business ,0-0,,,1
IL,Friend ,0-0,Male,,1
WI,Alumni ,41-50,Female,,0
WI,Friend ,0-0,Male,,0
MN,Friend ,0-0,Female,,1
IL,Alumni ,21-30,Male,,0
,Attended Didn't Graduate ,51-60,Female,,0
WI,Alumni ,41-50,Male,Single,0
MN,Alumni ,51-60,Female,,0
,Attended Didn't Graduate ,0-0,Female,,0
WI,Other Organizations ,0-0,,,1
WI,Alumni ,0-0,Female,,0
,Attended Didn't Graduate ,0-0,Male,,0
WI,Business ,0-0,,,0
WI,Alumni ,0-0,Male,,0
,Attended Didn't Graduate ,31-40,Unknown,,0
WI,Alumni ,71-80,Female,Married,0
MN,Alumni ,31-40,Male,,1
MO,Alumni ,61-70,Male,,0
WI,Alumni ,61-70,Male,Single,1
MO,Friend ,0-0,Male,,0
MN,Alumni ,31-40,Female,Single,0
MN,Alumni ,0-0,Female,,0
WI,Attended Didn't Graduate ,21-30,Unknown,,0
WI,Parent ,0-0,Unknown,Married,0
CA,Alumni ,0-0,Male,Married,1
MN,Attended Didn't Graduate ,0-0,Female,,1
MN,Alumni ,41-50,Male,Single,0
MN,Alumni ,21-30,Female,Married,0
MN,Alumni ,61-70,Female,Married,0
MN,Alumni ,71-80,Male,Married,0
WI,Alumni ,21-30,Female,,0
MN,Alumni ,41-50,Female,Single,0
WI,Alumni ,Over 80,Female,Married,0
ND,Attended Didn't Graduate ,0-0,Female,,0
,Students ,21-30,Unknown,,0
,Students ,21-30,Male,,0
MN,Parent ,0-0,Male,Married,0
MN,Alumni ,71-80,Female,Married,1
,Alumni ,0-0,Unknown,,0
WI,Alumni ,61-70,Male,Single,1
TX,Alumni ,51-60,Male,Married,0
WI,Alumni ,41-50,Male,Single,0
MN,Attended Didn't Graduate ,0-0,Female,,0
FL,Alumni ,0-0,Female,,0
WI,Former Parent ,0-0,Female,,0
MN,Alumni ,21-30,Female,,0
WI,Alumni ,61-70,Female,Married,0
MN,Parent ,0-0,Male,Married,0
MA,Business ,0-0,,,1
IL,Alumni ,61-70,Female,Divorced,1
WI,Alumni ,Over 80,Female,Married,0
PA,Alumni ,71-80,Female,Married,1
MI,Attended Didn't Graduate ,0-0,Male,,0
MN,Alumni ,21-30,Female,,0
MN,Parent ,0-0,Female,,0
MN,Retired Faculty/Staff ,0-0,Male,Married,0
CA,Alumni ,0-0,Male,Married,1
MN,Alumni ,21-30,Unknown,,0
MN,Alumni ,51-60,Male,,0
MN,Parent ,0-0,Unknown,,0
,Students ,21-30,Male,,0
MN,Parent ,0-0,Unknown,Married,0
,Attended Didn't Graduate ,21-30,Unknown,,0
MN,Parent ,0-0,Unknown,Married,0
NM,Alumni ,0-0,Female,Married,1
TX,Alumni ,0-0,Male,Married,1
NM,Alumni ,0-0,Male,Married,1
TX,Alumni ,61-70,Male,Married,1
WI,Alumni ,71-80,Male,Married,0
WI,Alumni ,0-0,Male,,0
AZ,Business ,0-0,,,1
MN,Alumni ,51-60,Female,Married,0
,Students ,21-30,Male,,0
,Students ,21-30,Female,,0
PA,Business ,0-0,,,1
IN,Business ,0-0,,,1
MN,Friend ,0-0,Male,,1
MN,Alumni ,0-0,Male,,0
MN,Alumni ,41-50,Female,Single,0
MN,Alumni ,51-60,Male,,1
MN,Alumni ,31-40,Female,Married,0
WI,Friend ,0-0,Female,,0
WI,Former Faculty & Staff ,0-0,Female,,0
WI,Attended Didn't Graduate ,0-0,Female,Married,0
MN,Alumni ,41-50,Female,Single,0
MN,Former Parent ,0-0,Male,Married,0
,Attended Didn't Graduate ,21-30,Female,,0
MO,Alumni ,71-80,Female,Single,0
,Students ,21-30,Female,,0
TX,Alumni ,41-50,Female,Single,0
,Faculty/Staff ,0-0,Male,,0
MN,Former Parent ,0-0,Male,Married,1
MN,Alumni ,0-0,Female,,0
WI,Alumni ,71-80,Female,Married,1
OR,Alumni ,0-0,Male,,0
WI,Alumni ,0-0,Male,Married,1
WI,Alumni ,31-40,Female,,0
MN,Alumni ,31-40,Female,Single,0
WI,Alumni ,0-0,Male,,0
WI,Alumni ,41-50,Female,,0
WI,Alumni ,0-0,Male,Married,0
WI,Alumni ,0-0,Male,,0
,Students ,0-20,Male,,0
WI,Alumni ,0-0,Male,Married,1
WI,Alumni ,0-0,Female,Married,1
WI,Alumni ,61-70,Female,,1
WI,Alumni ,0-0,Male,,0
,Attended Didn't Graduate ,0-0,Female,,0
MN,Friend ,0-0,Unknown,,1
CA,Alumni ,41-50,Female,Single,0
MI,Alumni ,0-0,Female,,0
MN,Alumni ,31-40,Female,Married,0
KS,Alumni ,31-40,Female,,0
WI,Alumni ,0-0,Male,Married,1
WI,Faculty/Staff ,0-0,Female,Married,1
WI,Alumni ,41-50,Male,Married,1
AZ,Friend ,0-0,Unknown,,1
WI,Alumni ,0-0,Male,,1
PA,Alumni ,0-0,Male,Married,0
WI,Alumni ,61-70,Female,Married,1
WI,Friend ,0-0,Unknown,,1
,Students ,21-30,Male,,0
WI,Alumni ,51-60,Male,Married,0
WI,Friend ,0-0,Female,Married,0
WI,Alumni ,61-70,Female,Single,0
WI,Alumni ,0-0,Male,,1
OR,Alumni ,41-50,Female,Married,0
MN,Alumni ,71-80,Female,Married,1
MN,Friend ,0-0,Female,,1
MN,Former Faculty & Staff ,0-0,Male,Married,0
WI,Alumni ,71-80,Male,Married,1
WI,Attended Didn't Graduate ,0-0,Male,,0
MN,Business ,0-0,,,1
,Parent ,0-0,Male,Married,0
MN,Alumni ,0-0,Female,,0
WI,Alumni ,61-70,Female,Married,1
MT,Alumni ,41-50,Female,Married,0
WI,Alumni ,0-0,Female,Widowed,1
WI,Friend ,0-0,Male,Married,1
,Friend ,0-0,Female,,1
ND,Alumni ,41-50,Male,Single,1
OR,Alumni ,41-50,Male,Single,0
FL,Friend ,0-0,Male,Widowed,1
MN,Former Parent ,0-0,Male,Married,0
MN,Alumni ,0-0,Male,,0
MN,Friend ,0-0,Female,Married,1
FL,Friend ,0-0,Female,,1
,Students ,21-30,Female,,0
MN,Friend ,0-0,Unknown,,1
MN,Alumni ,41-50,Female,Single,0
MN,Parent ,0-0,Unknown,,0
WI,Alumni ,31-40,Female,,0
,Attended Didn't Graduate ,21-30,Male,,0
WI,Parent ,0-0,Male,,0
,Attended Didn't Graduate ,21-30,Female,,0
WI,Parent ,0-0,Male,Married,0
WI,Parent ,0-0,Male,Married,0
,Students ,0-20,Female,,0
WI,Alumni ,71-80,Female,Married,1
WI,Alumni ,Over 80,Male,Married,1
,Alumni ,0-0,Unknown,,0
WI,Attended Didn't Graduate ,0-0,Female,,0
WI,Former Faculty & Staff ,0-0,Female,,0
MN,Friend ,0-0,Male,Married,1
MN,Alumni ,0-0,Male,Married,1
WI,Former Parent ,0-0,Unknown,,0
WI,Friend ,0-0,Male,Married,1
MN,Alumni ,0-0,Female,Married,0
MN,Alumni ,51-60,Male,,1
WI,Alumni ,0-0,Female,Married,0
WI,Parent ,0-0,Male,,0
WI,Alumni ,0-0,Male,Married,0
WI,Alumni ,0-0,Female,Widowed,0
MN,Parent ,0-0,Unknown,,0
WI,Alumni ,61-70,Female,,0
WI,Alumni ,21-30,Female,,1
MN,Alumni ,21-30,Unknown,,0
WI,Former Parent ,0-0,Male,Married,0
WI,Alumni ,31-40,Female,,0
MN,Friend ,0-0,Male,Married,1
MN,Alumni ,41-50,Male,Single,0
MN,Alumni ,21-30,Female,,0
,Attended Didn't Graduate ,21-30,Female,,0
WI,Friend ,Over 80,Male,Married,1
,Students ,21-30,Male,,0
WI,Parent ,0-0,Female,Married,0
MN,Alumni ,61-70,Female,Married,1
MN,Alumni ,21-30,Male,,0
WI,Alumni ,0-0,Male,,0
MN,Alumni ,31-40,Male,Single,0
,Students ,61-70,Female,,0
WI,Alumni ,31-40,Female,Married,0
WI,Attended Didn't Graduate ,0-0,Male,,0
WI,Parent ,0-0,Male,,0
WI,Parent ,0-0,Female,,0
WI,Attended Didn't Graduate ,21-30,Female,,0
MN,Attended Didn't Graduate ,21-30,Unknown,,0
WI,Friend ,0-0,Male,Married,0
NM,Alumni ,0-0,Female,Married,0
NC,Alumni ,0-0,Male,Married,0
,Students ,21-30,Male,,0
MN,Parent ,0-0,Female,,0
WI,Alumni ,61-70,Female,Married,0
FL,Alumni ,41-50,Female,Single,0
WI,Alumni ,41-50,Unknown,,0
WI,Friend ,0-0,Male,Married,1
NE,Former Faculty & Staff ,0-0,Male,Married,1
WI,Friend ,0-0,Female,,1
WI,Alumni ,0-0,Male,,0
,Alumni ,0-0,Unknown,,0
IL,Alumni ,0-0,Male,,0
WI,Attended Didn't Graduate ,71-80,Male,,0
,Students ,0-20,Female,,0
MN,Parent ,0-0,Unknown,,0
WI,Alumni ,61-70,Female,Married,0
MN,Friend ,0-0,Female,,1
,Faculty/Staff ,0-0,Unknown,,0
WI,Alumni ,41-50,Female,,0
,Students ,0-20,Female,,0
,Parent ,0-0,Unknown,,0
,Faculty/Staff ,0-0,Unknown,,0
WI,Alumni ,0-0,Female,,0
,Students ,21-30,Male,,0
PA,Attended Didn't Graduate ,0-0,Male,,0
,Alumni ,0-0,Male,,0
MN,Friend ,0-0,Female,Married,1
WI,Alumni ,71-80,Male,Married,0
WI,Alumni ,21-30,Female,,0
MN,Friend ,0-0,Male,,1
MN,Parent ,0-0,Unknown,Married,1
WI,Alumni ,0-0,Male,,0
WI,Alumni ,41-50,Female,,0
MN,Alumni ,21-30,Female,,0
MN,Alumni ,31-40,Female,,0
WI,Parent ,0-0,Male,Married,0
MN,Business ,0-0,,,1
WI,Alumni ,21-30,Female,,0
,Friend ,0-0,Unknown,,0
,Students ,21-30,,,0
MN,Alumni ,0-0,Female,,1
MN,Friend ,0-0,Male,,1
WI,Alumni ,0-0,Female,,1
IL,Alumni ,0-0,Male,Married,1
MN,Alumni ,61-70,Female,Married,0
FL,Alumni ,21-30,Male,,0
CA,Alumni ,41-50,Female,Single,0
WI,Alumni ,0-0,Male,Married,0
WI,Friend ,0-0,Female,,1
WI,Alumni ,0-0,Male,,0
MN,Alumni ,31-40,Female,Single,0
MI,Friend ,0-0,Male,,0
FL,Alumni ,51-60,Male,Single,0
MN,Alumni ,0-0,Unknown,,0
WI,Alumni ,0-0,Male,Married,1
MN,Alumni ,51-60,Male,Married,0
WI,Alumni ,0-0,Female,Married,1
TX,Alumni ,61-70,Female,,1
WI,Alumni ,51-60,Male,Married,0
CO,Alumni ,41-50,Male,,0
MN,Alumni ,0-0,Male,,1
MN,Alumni ,31-40,Female,Single,0
CO,Alumni ,0-0,Male,Married,0
TX,Alumni ,0-0,Male,Married,0
MN,Alumni ,71-80,Female,,0
,Alumni ,0-0,Female,,0
MI,Alumni ,0-0,Male,,1
MN,Alumni ,31-40,Male,Single,0
MI,Alumni ,51-60,Female,Married,1
WI,Parent ,0-0,Male,Married,0
MN,Parent ,0-0,Male,Married,1
,Students ,21-30,Male,,0
WI,Alumni ,21-30,Female,,0
MN,Alumni ,0-0,Female,,0
MN,Alumni ,61-70,Female,Married,0
WA,Former Parent ,0-0,Male,Married,0
WI,Alumni ,41-50,Male,,0
,Attended Didn't Graduate ,61-70,Unknown,,0
,Attended Didn't Graduate ,0-0,Female,,0
WI,Former Parent ,0-0,Male,,0
WI,Former Parent ,0-0,Female,,0
WI,Alumni ,31-40,Female,,0
AZ,Friend ,0-0,Male,Married,1
AZ,Alumni ,71-80,Female,Married,0
WI,Alumni ,0-0,Male,Widowed,0
WI,Alumni ,51-60,Female,Married,0
MN,Friend ,0-0,Female,Married,1
MN,Alumni ,0-0,Female,Married,1
MN,Alumni ,41-50,Male,Married,0
MN,Alumni ,31-40,Male,Single,0
MN,Alumni ,61-70,Female,Married,0
WI,Alumni ,31-40,Male,,0
MN,Alumni ,31-40,Female,,0
WI,Alumni ,Over 80,Female,Married,1
WI,Alumni ,Over 80,Male,Married,1
MN,Alumni ,21-30,Unknown,,0
MN,Parent ,0-0,Unknown,,0
,Students ,0-20,Male,,0
MN,Faculty/Staff ,0-0,Female,Married,1
MN,Friend ,0-0,Male,Married,1
WI,Alumni ,31-40,Male,,0
WI,Alumni ,0-0,Unknown,,0
,Students ,21-30,Male,,0
TN,Retired Faculty/Staff ,0-0,Female,Married,1
TN,Former Faculty & Staff ,0-0,Male,Married,1
WI,Alumni ,21-30,Female,,0
HI,Alumni ,31-40,Female,Single,0
WI,Alumni ,51-60,Female,,0
WI,Parent ,0-0,Unknown,,0
MN,Alumni ,41-50,Male,,1
MN,Friend ,0-0,Female,,1
IL,Alumni ,21-30,Male,,0
,Alumni ,0-0,Male,,0
FL,Former Parent ,0-0,Unknown,Married,0
,Attended Didn't Graduate ,0-0,Male,,0
WI,Parent ,0-0,Female,,0
WI,Alumni ,0-0,Female,,0
MN,Alumni ,0-0,Female,,0
WI,Alumni ,51-60,Female,Married,1
MN,Alumni ,31-40,Female,,0
WI,Alumni ,21-30,Female,,0
WI,Alumni ,21-30,Male,,0
WI,Friend ,0-0,Male,,0
WI,Friend ,0-0,Male,Widowed,1
,Students ,0-0,Female,,0
MN,Alumni ,51-60,Female,,0
MN,Former Parent ,0-0,Male,Married,0
,Students ,21-30,Female,,0
WI,Alumni ,31-40,Female,,0
MN,Friend ,0-0,Unknown,Married,1
MN,Alumni ,41-50,Female,Single,0
MN,Friend ,0-0,Male,,1
WI,Alumni ,71-80,Female,,1
NY,Alumni ,41-50,Male,Single,0
MN,Friend ,0-0,Male,Married,1
,Students ,0-20,Female,,0
MN,Parent ,0-0,Unknown,,1
,Alumni ,0-0,Unknown,,0
PA,Business ,0-0,,,1
,Alumni ,0-0,Male,,0
,Attended Didn't Graduate ,0-0,Male,,0
WI,Former Parent ,0-0,Unknown,,1
,Attended Didn't Graduate ,0-0,Female,,0
WI,Former Parent ,0-0,Male,,1
WI,Attended Didn't Graduate ,31-40,Male,,1
MN,Alumni ,0-0,Female,Widowed,0
,Attended Didn't Graduate ,31-40,Female,,0
CA,Alumni ,51-60,Male,,0
WI,Former Faculty & Staff ,0-0,Female,,0
MN,Alumni ,41-50,Male,,0
MN,Alumni ,0-0,Female,,0
WI,Friend ,0-0,Female,,1
,Attended Didn't Graduate ,41-50,Unknown,,0
,Attended Didn't Graduate ,51-60,Unknown,,0
MN,Alumni ,61-70,Female,Married,0
WI,Alumni ,71-80,Male,Married,0
WI,Alumni ,0-0,Female,,0
,Attended Didn't Graduate ,31-40,Female,,0
WI,Alumni ,0-0,Female,Married,1
,Alumni ,0-0,Male,,0
WI,Attended Didn't Graduate ,0-0,Female,,0
WI,Alumni ,41-50,Male,Married,0
WI,Alumni ,0-0,Male,Married,1
WI,Attended Didn't Graduate ,0-0,Female,Married,1
WI,Alumni ,Over 80,Male,Married,1
WI,Business ,0-0,,,1
MI,Alumni ,51-60,Female,Married,0
WI,Attended Didn't Graduate ,0-0,Female,,0
WI,Alumni ,51-60,Male,Married,1
WI,Attended Didn't Graduate ,21-30,Male,,0
WI,Alumni ,51-60,Female,Married,0
IL,Attended Didn't Graduate ,0-0,Male,,0
,Students ,21-30,Male,,0
OK,Alumni ,41-50,Male,Single,0
MN,Alumni ,21-30,Male,,0
,Students ,21-30,Female,,0
,Attended Didn't Graduate ,21-30,Unknown,,0
,Students ,21-30,Male,,0
MN,Former Parent ,0-0,Female,Married,0
WI,Alumni ,0-0,Male,Married,0
,Attended Didn't Graduate ,21-30,Unknown,,0
MN,Friend ,0-0,Unknown,,1
MN,Former Parent ,0-0,Male,Married,0
MN,Alumni ,0-0,Male,,0
WI,Alumni ,61-70,Male,Married,0
WI,Alumni ,31-40,Female,Married,0
MN,Alumni ,31-40,Male,Single,0
WI,Alumni ,31-40,Female,Single,0
WI,Alumni ,71-80,Female,,0
WI,Former Parent ,0-0,Female,Married,1
MN,Alumni ,21-30,Female,,0
MN,Parent ,0-0,Unknown,Married,0
,Attended Didn't Graduate ,0-0,Female,,0
PA,Business ,0-0,,,1
IL,Parent ,0-0,Female,,1
IL,Friend ,0-0,Unknown,,1
,Attended Didn't Graduate ,0-0,Female,,0
WI,Alumni ,31-40,Male,Married,0
,Faculty/Staff ,0-0,Female,,0
WI,Friend ,0-0,Male,,0
MN,Alumni ,21-30,Unknown,,0
MN,Parent ,0-0,Unknown,Married,0
MN,Parent ,0-0,Female,,0
,Friend ,0-0,Unknown,,1
MN,Attended Didn't Graduate ,0-0,Male,,0
,Students ,Over 80,Female,,0
MN,Former Parent ,0-0,Female,,0
WI,Alumni ,Over 80,Male,,1
WI,Alumni ,0-0,Male,Married,1
MN,Alumni ,0-0,Female,Married,0
MN,Former Parent ,0-0,Male,Married,0
MN,Alumni ,0-0,Male,Married,0
MN,Alumni ,61-70,Female,Married,0
,Students ,0-0,Male,,0
VA,Alumni ,41-50,Unknown,,0
MN,Alumni ,71-80,Female,Married,0
MN,Friend ,0-0,Male,Married,0
MN,Alumni ,51-60,Male,Married,0
MN,Alumni ,41-50,Female,Married,1
WI,Friend ,0-0,Female,Married,1
WI,Alumni ,0-0,Male,,0
WI,Friend ,0-0,Male,Married,1
MN,Alumni ,0-0,Male,,0
CA,Attended Didn't Graduate ,0-0,Male,,0
MN,Friend ,0-0,Unknown,Married,1
MN,Parent ,0-0,Male,Married,0
MN,Alumni ,31-40,Male,,0
WI,Alumni ,61-70,Female,,0
WI,Alumni ,41-50,Female,,0
WI,Alumni ,71-80,Female,,1
,Attended Didn't Graduate ,0-0,Female,,0
WI,Alumni ,0-0,Male,Married,0
WI,Alumni ,31-40,Male,,0
WI,Alumni ,51-60,Male,Married,1
MN,Alumni ,31-40,Unknown,Married,0
WI,Alumni ,41-50,Female,Married,0
WI,Alumni ,51-60,Male,Married,1
WI,Alumni ,51-60,Male,Married,0
WI,Alumni ,51-60,Female,Married,0
MN,Former Parent ,0-0,Unknown,Married,0
,Attended Didn't Graduate ,41-50,Male,,0
,Attended Didn't Graduate ,31-40,Unknown,,0
MN,Alumni ,0-0,Male,,1
FL,Alumni ,0-0,Female,,0
MN,Friend ,0-0,Male,Married,1
WI,Former Parent ,0-0,Male,Married,0
MN,Alumni ,21-30,Male,,0
TN,Friend ,0-0,Female,,0
WI,Alumni ,0-0,Male,,0
MN,Friend ,0-0,Unknown,Married,1
,Alumni ,0-0,Female,,0
MN,Parent ,0-0,Unknown,Married,0
MN,Former Parent ,0-0,Male,Married,1
,Attended Didn't Graduate ,0-0,Female,,0
WI,Attended Didn't Graduate ,0-0,Female,,0
MN,Alumni ,21-30,Male,,0
MN,Alumni ,41-50,Female,Married,1
FL,Alumni ,31-40,Female,,0
MN,Alumni ,41-50,Female,,0
FL,Attended Didn't Graduate ,0-0,Male,,0
WI,Alumni ,0-0,Female,,0
MN,Friend ,0-0,Male,Married,1
WI,Alumni ,0-0,Female,,0
MN,Alumni ,0-0,Male,,0
MN,Friend ,0-0,Male,Married,1
WI,Attended Didn't Graduate ,21-30,Male,,0
WI,Former Parent ,0-0,Unknown,Married,0
,Students ,21-30,Female,,0
MN,Alumni ,31-40,Female,Married,0
WI,Alumni ,31-40,Male,,0
MN,Friend ,0-0,Female,,0
WI,Attended Didn't Graduate ,0-0,Male,,1
,Alumni ,0-0,Unknown,,0
WI,Friend ,0-0,Female,Married,1
IN,Alumni ,0-0,Male,,1
,Alumni ,0-0,Unknown,,0
MN,Alumni ,61-70,Male,,0
CO,Alumni ,0-0,Male,,1
CA,Alumni ,0-0,Female,Married,1
NJ,Alumni ,71-80,Male,,0
,Students ,21-30,Male,,0
MT,Friend ,0-0,Male,,0
CO,Friend ,0-0,Male,,1
MN,Friend ,0-0,Female,Widowed,1
MN,Friend ,0-0,Female,,1
IN,Alumni ,0-0,Male,,0
WI,Alumni ,41-50,Female,,0
OH,Alumni ,0-0,Male,Married,0
TX,Alumni ,0-0,Male,Married,0
MN,Alumni ,51-60,Female,Married,0
MN,Alumni ,51-60,Male,Married,1
MN,Alumni ,0-0,Unknown,,0
MN,Alumni ,21-30,Unknown,,0
MN,Alumni ,71-80,Female,Married,0
CT,Friend ,0-0,Male,,0
VA,Alumni ,0-0,Female,,0
CO,Alumni ,0-0,Female,Married,0
,Attended Didn't Graduate ,0-0,Unknown,,0
WI,Friend ,0-0,Female,Married,1
,Alumni ,0-0,Male,Married,0
FL,Alumni ,0-0,Male,Widowed,0
ND,Alumni ,0-0,Male,,0
WI,Alumni ,0-0,Female,Widowed,0
MN,Alumni ,0-0,Male,Married,1
MN,Alumni ,Over 80,Female,,0
,Attended Didn't Graduate ,21-30,Female,,0
MN,Former Parent ,0-0,Unknown,,0
,Alumni ,0-0,Unknown,,0
,Students ,21-30,Unknown,,0
MN,Parent ,0-0,Unknown,Married,0
WI,Alumni ,0-0,Male,Married,1
WI,Alumni ,0-0,Female,Married,0
VA,Alumni ,0-0,Male,,0
MI,Alumni ,Over 80,Male,Married,0
MI,Alumni ,0-0,Male,,0
WI,Parent ,0-0,Male,Married,0
,Attended Didn't Graduate ,21-30,Female,,0
,Students ,0-20,Female,,0
,Students ,21-30,Female,,0
,Students ,21-30,Female,,0
WI,Attended Didn't Graduate ,0-0,Male,,0
WI,Attended Didn't Graduate ,21-30,Unknown,,0
WI,Parent ,0-0,Unknown,Married,0
IL,Alumni ,51-60,Male,,0
AP,Alumni ,41-50,Male,Single,0
WI,Alumni ,41-50,Female,Single,0
WI,Alumni ,51-60,Female,Married,0
WI,Alumni ,21-30,Female,,0
WI,Parent ,0-0,Unknown,Married,0
WI,Parent ,0-0,Male,Married,1
WI,Alumni ,0-0,Male,Married,0
WI,Alumni ,31-40,Female,,0
WI,Alumni ,31-40,Female,,0
WI,Alumni ,51-60,Male,,1
WI,Alumni ,51-60,Male,Married,0
MN,Alumni ,71-80,Male,Married,1
MD,Alumni ,0-0,Female,Married,0
HI,Alumni ,0-0,Male,Married,0
,Friend ,0-0,Male,,0
NY,Alumni ,0-0,Male,Married,1
MN,Alumni ,61-70,Female,,0
MN,Parent ,0-0,Male,Married,1
MN,Alumni ,41-50,Female,Single,0
,Students ,0-20,Male,,0
MO,Friend ,0-0,Male,Married,1
CA,Friend ,0-0,Male,Married,1
MN,Alumni ,21-30,Female,,0
MN,Attended Didn't Graduate ,21-30,Unknown,,0
MN,Parent ,0-0,Unknown,Married,0
WI,Alumni ,21-30,Female,,0
,Students ,0-20,Female,,0
WI,Alumni ,0-0,Male,Married,0
MN,Business ,0-0,,,0
CA,Friend ,0-0,Female,,1
,Business ,0-0,,,1
MN,Business ,0-0,,,0
MN,Business ,0-0,,,0
MN,Business ,0-0,,,0
,Alumni ,0-0,Male,,0
,Students ,21-30,Male,,0
WI,Parent ,0-0,Unknown,,0
,Alumni ,0-0,Unknown,,0
WI,Friend ,0-0,Female,,1
,Alumni ,0-0,Unknown,,0
IA,Alumni ,0-0,Male,Married,1
,Alumni ,0-0,Female,,1
MN,Friend ,0-0,Unknown,Married,1
WI,Alumni ,21-30,Male,,0
WI,Alumni ,61-70,Female,,0
,Alumni ,0-0,Male,,0
,Attended Didn't Graduate ,0-0,Male,,0
TX,Alumni ,61-70,Female,Married,0
IA,Alumni ,61-70,Female,,0
WI,Attended Didn't Graduate ,21-30,Male,,0
ND,Alumni ,0-0,Female,Married,0
